ID,mother_occupation,father_occupation,gender,Daytime_evening_attendance,Target,marital_status,Nacionality,Application_mode,Course,Previous_qualification,Mother_qualification,Father_qualification
1143,10,6,0,1,Graduate,1,1,1,16,1,13,14
1145,1,1,0,0,Graduate,1,1,1,3,1,13,9
1147,6,8,0,0,Graduate,1,1,16,17,1,13,28
1149,5,5,0,1,Graduate,1,1,1,12,1,13,14
1150,5,6,0,1,Graduate,1,1,1,5,1,10,14
1151,10,2,0,1,Dropout,1,1,8,2,1,22,27
1154,8,8,0,1,Graduate,1,1,1,12,1,1,27
1156,10,8,0,1,Dropout,1,1,8,11,1,23,27
1157,10,8,0,1,Graduate,1,1,7,11,1,23,27
1158,10,8,0,1,Graduate,1,14,1,15,1,1,27
1159,4,10,0,1,Graduate,1,1,1,9,1,13,14
1160,10,10,0,0,Graduate,1,1,12,17,12,22,27
1162,10,6,0,1,Graduate,1,1,8,12,1,23,1
1163,4,5,0,0,Graduate,4,1,12,3,1,22,27
1164,10,10,0,1,Dropout,1,1,12,12,1,22,27
1165,6,10,0,0,Graduate,1,1,12,3,15,13,27
1166,10,10,0,1,Dropout,2,1,12,9,3,3,27
1167,1,1,1,1,Graduate,1,1,14,15,1,13,14
1168,3,8,0,1,Dropout,1,1,8,15,1,3,1
1169,6,8,1,1,Graduate,1,1,1,14,1,13,27
1170,6,8,1,1,Graduate,1,1,1,9,1,23,14
1171,5,4,1,1,Graduate,1,1,8,12,1,1,14
1172,1,1,1,1,Dropout,1,1,13,7,1,19,24
1174,10,10,1,1,Graduate,1,1,9,14,1,1,27
1175,6,6,1,1,Dropout,1,1,8,11,1,13,1
1176,6,7,0,1,Graduate,1,1,7,10,1,22,27
1177,10,2,1,1,Graduate,1,17,1,5,1,2,1
1178,10,10,0,1,Dropout,4,1,12,12,1,22,27
1179,10,10,0,1,Graduate,1,1,9,13,1,23,27
1180,10,10,0,1,Dropout,6,1,12,12,1,22,27
1181,10,10,0,1,Graduate,1,1,7,6,1,1,1
1182,6,6,0,1,Graduate,1,1,1,12,1,13,14
1183,10,10,0,1,Dropout,1,1,17,6,16,13,28
1185,10,10,0,1,Graduate,1,1,1,10,1,13,14
1187,10,8,0,1,Dropout,1,1,8,9,1,22,27
1188,6,8,0,1,Graduate,1,1,8,11,1,13,1
1189,5,5,0,1,Graduate,1,1,1,14,1,1,14
1190,1,1,0,1,Dropout,1,1,4,8,3,19,24
1191,5,5,0,1,Graduate,1,1,1,12,1,1,1
1192,8,8,0,1,Graduate,1,1,1,2,1,13,14
1193,4,7,0,1,Graduate,1,1,4,11,15,1,1
1194,10,10,0,1,Graduate,2,1,12,4,1,23,27
1196,10,4,0,1,Dropout,1,1,4,5,3,22,2
1197,6,6,0,1,Dropout,1,1,13,16,1,1,27
1198,5,5,0,1,Graduate,1,1,1,10,1,1,14
1199,6,6,0,1,Graduate,1,1,4,6,15,1,14
1200,5,5,0,1,Graduate,1,1,1,8,1,1,14
1201,5,9,0,0,Graduate,2,1,12,3,12,22,27
1202,10,8,0,1,Dropout,2,1,12,9,1,13,27
1203,32,35,0,1,Graduate,1,1,1,10,1,1,28
1204,1,1,0,1,Dropout,1,1,12,10,1,19,24
1205,2,10,0,1,Graduate,1,1,4,9,3,23,28
1206,12,1,0,1,Graduate,1,1,14,12,1,22,24
1208,1,6,0,0,Dropout,1,1,4,3,3,22,28
1209,10,10,0,1,Dropout,2,1,12,4,1,22,27
1210,10,10,0,1,Dropout,1,1,14,13,1,22,27
1212,10,5,0,1,Graduate,4,1,12,12,12,23,1
1213,1,1,0,1,Graduate,1,1,1,14,1,22,27
1215,4,8,0,1,Graduate,1,1,1,12,1,3,28
1216,6,9,0,1,Graduate,1,1,8,10,1,13,14
1217,8,7,0,0,Graduate,1,1,15,3,14,13,27
1218,5,11,0,1,Graduate,1,1,1,12,1,1,1
1219,10,8,0,1,Graduate,1,1,9,9,1,13,28
1220,4,5,0,1,Dropout,1,1,1,2,1,24,1
1221,10,6,0,1,Graduate,1,1,1,12,1,13,1
1222,6,4,0,0,Dropout,2,1,12,17,12,13,29
1223,2,6,0,0,Graduate,2,1,12,3,12,1,14
1224,8,8,0,1,Graduate,1,1,1,12,1,13,28
1225,8,8,0,1,Graduate,1,1,8,10,1,23,28
1226,5,4,0,1,Graduate,1,1,1,9,1,7,14
1227,6,8,0,1,Graduate,1,1,8,10,1,23,28
1228,5,9,0,1,Graduate,1,1,1,12,1,23,28
1230,6,7,0,1,Graduate,1,1,1,10,1,13,28
1231,5,5,0,1,Graduate,1,1,1,10,1,1,14
1232,5,11,0,1,Graduate,1,1,4,12,3,13,28
1233,5,6,0,1,Graduate,1,1,8,15,1,3,1
1234,2,2,0,1,Graduate,1,1,8,12,1,1,27
1235,8,5,0,0,Dropout,1,1,12,17,1,13,28
1236,5,4,0,1,Graduate,1,1,1,12,1,1,27
1237,8,8,1,1,Dropout,1,1,9,7,1,1,27
1238,10,10,1,1,Graduate,1,1,15,4,14,23,27
1239,5,5,1,1,Dropout,1,1,1,14,1,3,1
1240,10,10,1,0,Dropout,1,1,14,17,1,22,27
1241,5,5,1,1,Dropout,2,1,12,8,1,13,14
1243,10,2,0,1,Graduate,1,1,13,6,14,13,3
1244,5,10,0,0,Dropout,2,1,14,17,1,22,27
1245,6,6,0,1,Dropout,2,1,12,16,1,22,27
1246,10,10,0,1,Graduate,1,1,1,10,1,13,14
1247,10,10,0,1,Dropout,1,1,1,10,1,13,14
1249,6,4,0,1,Dropout,1,1,1,16,1,23,27
1250,5,9,0,1,Graduate,1,1,1,11,1,13,29
1251,10,6,0,1,Graduate,1,1,14,15,1,23,27
1252,8,9,0,1,Graduate,1,1,8,14,1,23,28
1253,8,9,0,1,Graduate,1,1,1,10,1,23,28
1255,6,6,0,1,Dropout,4,1,12,8,1,3,1
1256,6,6,0,1,Graduate,1,1,8,10,1,13,28
1257,8,8,0,1,Graduate,1,1,1,13,1,23,27
1258,5,8,0,1,Graduate,1,1,1,12,1,1,27
1259,10,10,0,1,Graduate,1,1,1,6,1,13,28
1260,4,4,0,1,Graduate,1,1,1,10,1,1,1
1261,10,4,1,1,Dropout,1,1,13,7,1,13,27
1262,10,10,1,1,Dropout,1,1,1,15,1,13,14
1263,8,4,0,1,Graduate,2,1,12,16,1,22,14
1264,10,6,0,1,Graduate,1,1,9,12,1,23,27
1265,5,6,0,1,Graduate,1,1,1,12,1,1,1
1266,10,11,0,1,Graduate,1,1,1,14,1,23,28
1267,10,8,0,1,Graduate,1,1,8,12,1,13,27
1269,7,7,0,1,Dropout,1,1,12,14,1,22,27
1271,10,10,0,1,Graduate,1,1,14,9,1,13,28
1272,10,9,0,1,Dropout,2,1,1,9,1,23,27
1273,8,9,0,1,Dropout,2,1,16,16,1,22,27
1274,10,8,0,0,Graduate,1,1,4,17,15,22,27
1275,5,8,0,1,Graduate,1,1,8,11,1,13,14
1276,10,8,0,1,Graduate,1,1,8,14,1,1,14
1277,10,10,0,1,Dropout,2,1,12,9,1,22,27
1279,10,10,0,1,Graduate,1,1,8,10,1,13,27
1280,5,10,1,1,Graduate,1,4,1,15,1,13,14
1281,8,10,1,1,Graduate,1,1,1,12,1,23,14
1282,5,8,1,1,Dropout,1,1,8,11,1,1,14
1283,5,5,1,1,Graduate,1,1,1,7,1,13,14
1284,6,8,1,1,Graduate,1,1,1,14,1,13,27
1285,4,4,1,1,Dropout,1,1,8,16,1,13,28
1287,10,10,1,1,Graduate,1,1,1,10,1,13,1
1288,1,1,1,1,Graduate,1,1,1,15,1,21,27
1289,10,8,1,1,Graduate,1,1,1,12,1,13,14
1291,10,10,1,1,Graduate,1,1,1,12,1,23,28
1292,10,8,1,1,Dropout,1,1,15,4,14,1,14
1293,3,10,1,1,Graduate,1,4,8,7,1,4,10
1294,10,4,1,1,Dropout,2,1,12,4,1,1,31
1295,5,5,1,0,Dropout,2,1,12,3,12,1,1
1296,1,1,1,1,Dropout,1,1,12,14,1,19,24
1297,10,7,1,1,Dropout,1,1,12,12,1,22,27
1298,5,10,1,0,Graduate,1,1,1,17,1,2,27
1300,4,5,1,1,Dropout,1,1,8,9,1,1,14
1301,4,10,1,1,Dropout,1,1,1,11,1,3,14
1302,3,3,1,1,Graduate,1,1,15,2,14,3,3
1303,2,11,1,1,Graduate,1,1,16,14,1,3,3
1304,8,8,0,1,Graduate,1,1,1,15,1,1,14
1305,10,10,0,1,Graduate,1,1,1,15,1,13,14
1306,9,9,0,1,Graduate,1,1,17,4,16,1,28
1307,6,8,0,1,Graduate,1,1,8,9,1,13,28
1308,6,8,0,1,Graduate,1,1,9,12,1,22,28
1309,10,10,0,1,Graduate,1,1,1,12,1,23,28
1310,21,37,0,1,Graduate,1,1,17,9,16,1,14
1311,10,7,0,1,Graduate,1,1,1,6,1,22,27
1312,10,6,0,1,Graduate,1,1,1,15,1,23,27
1313,3,4,0,1,Dropout,1,1,1,12,1,3,29
1315,10,8,0,1,Graduate,1,1,8,12,1,13,27
1317,1,9,0,1,Dropout,1,1,1,15,1,19,28
1318,6,8,0,1,Dropout,1,1,14,11,1,1,14
1319,5,9,0,1,Graduate,1,1,8,16,1,1,28
1320,10,4,0,1,Graduate,1,1,1,10,3,1,28
1322,10,10,0,1,Graduate,1,1,1,12,1,23,28
1323,6,6,0,1,Graduate,1,1,8,13,1,23,28
1325,10,10,0,1,Graduate,1,1,1,12,1,22,27
1327,1,8,0,1,Dropout,1,1,8,11,1,19,28
1328,4,4,0,1,Graduate,1,1,1,12,1,1,1
1330,10,8,0,1,Graduate,1,1,8,13,1,13,28
1331,4,11,0,1,Graduate,1,1,1,12,1,1,1
1332,2,4,0,1,Dropout,1,1,1,8,1,3,1
1334,6,6,0,1,Graduate,1,1,1,12,1,23,28
1338,10,10,0,1,Dropout,1,1,14,8,1,1,14
1339,8,9,0,1,Graduate,1,1,9,12,1,22,28
1340,7,10,0,1,Graduate,1,1,15,10,1,22,27
1341,10,10,0,1,Graduate,1,1,1,15,1,13,14
1342,8,8,0,1,Graduate,1,1,8,6,1,13,28
1343,10,8,0,1,Graduate,1,1,1,16,1,22,27
1344,5,9,0,1,Dropout,1,1,8,5,1,1,1
1345,5,5,0,1,Graduate,1,1,1,6,1,1,3
1346,4,4,0,1,Graduate,1,1,8,15,1,1,1
1349,5,10,0,1,Graduate,1,1,12,6,12,13,14
1350,4,4,0,1,Graduate,1,1,1,2,1,1,1
1351,10,10,0,1,Graduate,1,1,1,12,1,13,14
1352,5,4,0,1,Graduate,1,1,1,5,1,1,14
1353,5,10,0,1,Dropout,1,1,8,16,1,23,14
1356,1,1,0,1,Dropout,1,1,12,15,1,19,27
1357,10,6,1,1,Dropout,1,1,12,11,12,13,1
1358,5,11,1,1,Dropout,1,1,8,2,1,1,1
1359,10,10,1,1,Dropout,1,1,13,7,1,13,27
1360,15,31,1,1,Dropout,1,1,1,7,1,3,1
1361,10,10,1,1,Graduate,1,1,1,12,1,22,28
1362,6,6,1,1,Dropout,1,1,12,5,1,23,28
1363,10,10,1,1,Graduate,1,1,15,2,14,13,1
1364,5,10,1,1,Graduate,1,1,1,12,1,13,27
1365,4,4,1,1,Dropout,1,1,12,14,7,6,16
1366,4,6,1,1,Dropout,1,1,16,7,1,1,14
1367,10,10,1,1,Graduate,1,1,1,12,1,23,28
1368,8,4,1,1,Dropout,1,1,1,9,1,13,14
1369,10,10,1,1,Graduate,1,1,17,14,16,1,14
1370,5,9,1,0,Graduate,1,1,12,3,13,23,27
1371,10,10,1,1,Graduate,1,1,1,12,1,1,1
1372,6,10,1,1,Graduate,1,1,1,10,1,1,14
1373,4,6,1,1,Graduate,1,1,1,15,1,1,28
1374,5,9,1,1,Dropout,1,1,4,13,3,1,27
1375,6,2,1,1,Dropout,1,1,1,2,1,23,1
1377,8,8,1,1,Graduate,1,1,1,2,1,22,14
1378,6,6,1,1,Dropout,1,1,1,5,1,13,27
1379,6,10,1,1,Dropout,1,1,16,10,1,1,1
1380,3,9,1,1,Graduate,1,1,9,13,1,3,14
1381,10,10,1,1,Dropout,1,1,12,12,1,23,14
1382,5,2,1,1,Graduate,1,1,4,4,3,1,14
1383,10,9,1,1,Graduate,1,1,1,12,1,13,28
1384,6,4,1,1,Graduate,1,1,12,5,1,1,1
1385,2,10,1,1,Dropout,1,1,1,8,1,13,27
1386,4,3,1,1,Dropout,1,1,14,8,1,2,3
1387,10,6,1,1,Graduate,1,1,1,9,1,22,27
1388,5,12,1,1,Dropout,1,1,8,7,1,22,11
1390,3,8,0,1,Graduate,1,1,1,12,1,1,1
1391,4,11,0,1,Graduate,1,1,1,11,1,3,14
1392,10,10,0,1,Dropout,1,1,1,2,1,13,14
1393,5,10,0,1,Graduate,1,1,8,10,1,1,14
1394,29,39,0,1,Graduate,1,1,8,15,1,23,28
1395,10,4,0,1,Graduate,1,1,8,11,1,10,1
1397,4,10,0,1,Graduate,1,1,15,5,14,10,27
1398,10,10,0,1,Graduate,2,1,12,13,12,22,28
1399,10,9,0,1,Graduate,1,1,8,16,1,13,14
1401,10,8,0,1,Graduate,1,1,1,11,1,23,28
1402,2,12,0,1,Graduate,1,1,1,6,1,10,1
1403,10,8,0,1,Graduate,1,1,8,12,1,23,1
1404,3,9,1,1,Dropout,1,9,15,9,14,2,27
1405,6,9,1,1,Dropout,1,14,6,7,1,1,3
1406,6,6,0,1,Graduate,1,1,9,12,1,23,27
1408,6,1,0,1,Dropout,1,1,8,11,1,9,24
1409,10,2,1,1,Graduate,1,1,6,9,1,23,1
1410,10,6,0,0,Dropout,1,1,12,3,12,22,27
1411,10,8,0,1,Graduate,1,1,7,10,1,13,27
1412,10,10,1,1,Graduate,1,9,14,14,1,22,27
1414,5,8,0,1,Graduate,1,1,9,12,1,13,1
1415,12,12,0,1,Graduate,1,1,1,6,1,13,14
1416,12,8,0,1,Dropout,1,1,8,6,1,13,14
1417,6,6,0,1,Graduate,1,1,8,14,1,3,14
1418,6,8,0,1,Graduate,1,1,8,9,1,13,14
1419,10,11,0,1,Dropout,1,1,12,8,1,23,28
1420,10,6,0,1,Dropout,1,1,8,16,1,22,27
1422,10,8,0,1,Graduate,1,1,8,10,1,13,28
1423,7,7,0,1,Graduate,1,1,1,11,1,23,28
1425,6,6,0,1,Graduate,1,1,1,2,1,13,14
1426,3,7,0,1,Graduate,1,1,15,6,1,4,4
1429,10,8,0,1,Graduate,1,1,8,15,1,13,28
1430,6,8,0,1,Graduate,1,1,1,12,1,23,28
1431,5,10,0,1,Dropout,1,1,1,16,1,1,10
1433,5,9,0,1,Graduate,1,1,7,5,1,1,28
1435,4,5,1,1,Dropout,1,14,6,9,1,26,1
1437,10,10,0,0,Graduate,2,1,12,3,1,22,27
1438,10,10,0,1,Graduate,1,1,9,14,1,1,1
1439,10,7,1,1,Graduate,1,1,1,6,1,23,27
1440,8,4,1,1,Graduate,1,1,1,14,1,13,14
1441,10,10,1,1,Graduate,1,1,1,2,1,1,1
1442,5,4,1,1,Graduate,1,1,8,11,1,1,1
1443,10,6,1,1,Dropout,1,1,8,4,1,1,4
1444,7,7,1,0,Graduate,1,1,14,17,1,1,1
1445,5,4,1,1,Dropout,1,1,1,11,1,4,14
1446,4,6,1,1,Dropout,1,1,1,2,1,3,20
1447,5,4,1,1,Dropout,1,1,8,7,1,1,14
1448,10,5,1,1,Dropout,1,1,15,4,14,22,27
1449,5,5,1,1,Graduate,1,1,15,5,14,1,14
1450,5,2,1,1,Dropout,1,1,8,8,1,2,1
1451,10,10,1,1,Graduate,1,1,1,4,1,13,27
1452,5,2,1,1,Dropout,1,1,1,2,1,1,1
1453,6,8,1,1,Graduate,1,1,9,10,1,13,27
1455,5,10,1,1,Dropout,1,1,1,9,1,1,27
1459,8,8,1,1,Dropout,1,1,9,9,1,22,27
1460,8,8,1,1,Dropout,1,1,12,14,1,23,27
1461,10,9,1,1,Graduate,1,1,15,4,14,23,28
1463,5,5,1,1,Dropout,1,1,16,7,1,1,14
1465,1,1,1,0,Graduate,1,1,14,3,1,19,24
1466,10,10,1,1,Dropout,1,1,8,7,1,8,10
1468,10,8,1,1,Graduate,1,1,1,15,1,1,14
1469,5,4,1,1,Graduate,1,1,1,11,1,1,1
1472,5,10,1,1,Graduate,1,1,8,15,1,13,28
1473,1,5,1,1,Dropout,1,1,8,15,1,22,27
1475,5,8,1,1,Graduate,1,1,8,8,1,13,28
1476,10,6,1,0,Dropout,1,1,12,17,1,22,27
1477,4,4,1,1,Graduate,1,1,16,2,1,2,1
1478,5,5,1,1,Dropout,2,1,12,4,1,1,14
1479,5,10,1,1,Dropout,1,1,1,6,1,1,1
1480,10,5,1,1,Dropout,1,1,17,6,16,1,1
1481,10,2,0,1,Graduate,4,1,12,15,12,22,27
1482,3,7,1,1,Graduate,1,1,1,14,1,3,1
1483,10,10,0,1,Graduate,1,1,8,11,1,1,1
1484,10,8,0,1,Graduate,1,1,12,12,12,22,27
1485,5,4,0,1,Graduate,1,1,9,10,1,13,1
1486,5,3,0,1,Graduate,1,1,17,6,16,1,3
1488,9,6,1,0,Dropout,1,1,14,3,1,13,27
1489,5,1,1,1,Graduate,1,1,8,7,1,13,14
1490,10,10,1,1,Graduate,2,1,12,4,1,22,27
1491,10,10,1,1,Graduate,1,1,1,15,1,1,3
1492,3,3,1,1,Dropout,1,1,15,8,14,3,4
1493,6,9,1,1,Graduate,1,1,12,14,12,13,1
1494,3,3,1,1,Dropout,1,1,12,12,12,1,3
1495,3,6,1,1,Graduate,1,1,4,7,15,3,1
1496,6,6,1,1,Graduate,1,1,14,13,1,1,27
1497,5,11,1,1,Graduate,1,1,8,14,1,1,1
1499,5,5,1,1,Graduate,1,1,15,4,14,1,28
1500,4,4,1,1,Graduate,1,1,1,5,1,23,27
1501,12,12,1,1,Dropout,1,1,1,14,1,1,1
1502,6,4,1,0,Graduate,2,1,12,17,1,22,14
1505,8,8,0,1,Dropout,1,1,8,15,1,23,28
1507,8,8,1,1,Graduate,1,1,1,2,1,13,27
1508,8,8,1,1,Graduate,1,1,14,5,1,13,27
1509,7,7,0,1,Dropout,1,16,14,12,1,1,1
1510,5,9,1,1,Dropout,1,1,8,11,1,1,1
1512,6,10,1,1,Graduate,1,1,8,2,1,13,27
1513,10,10,0,1,Graduate,1,10,5,11,1,3,1
1514,10,10,0,1,Dropout,1,1,8,12,1,13,27
1515,10,8,0,1,Graduate,1,1,1,2,1,13,27
1516,5,2,0,1,Dropout,1,1,4,12,5,13,1
1517,5,2,1,1,Graduate,1,1,8,2,1,13,1
1519,10,5,1,1,Dropout,1,1,12,9,9,1,1
1520,10,10,1,0,Dropout,1,1,12,17,1,13,14
1521,10,10,1,0,Graduate,2,1,12,17,1,22,27
1522,10,5,1,1,Dropout,1,1,8,6,1,13,1
1523,8,5,1,1,Dropout,1,1,1,14,1,13,1
1525,5,4,1,1,Graduate,1,1,1,12,1,1,1
1526,6,2,1,1,Dropout,1,1,8,15,1,1,1
1527,10,10,1,1,Graduate,1,1,12,7,1,22,27
1528,10,8,0,1,Graduate,1,12,6,11,1,13,1
1529,3,10,0,1,Dropout,1,10,5,12,1,3,3
1531,10,6,0,1,Graduate,1,1,8,12,1,23,1
1532,10,7,0,1,Graduate,2,14,6,15,1,22,27
1534,10,10,0,1,Graduate,1,1,1,6,1,1,28
1536,10,9,0,1,Dropout,1,1,12,12,1,22,14
1537,10,11,0,1,Graduate,1,1,1,10,1,23,14
1538,8,8,0,1,Dropout,1,1,9,16,1,23,14
1539,5,8,0,1,Dropout,2,1,12,7,3,22,27
1540,4,6,0,1,Dropout,1,1,8,9,1,23,27
1541,8,9,0,1,Dropout,2,1,12,16,9,22,27
1542,12,12,0,0,Dropout,4,1,8,3,1,13,14
1543,5,10,1,1,Dropout,1,3,4,8,2,27,1
1544,1,1,0,0,Dropout,1,1,12,3,1,19,24
1545,5,10,0,1,Graduate,1,1,8,5,1,1,27
1547,1,1,0,0,Dropout,2,1,12,17,7,19,24
1548,10,10,0,1,Dropout,2,1,4,11,2,22,27
1549,10,10,0,1,Dropout,5,1,12,12,1,23,28
1550,1,1,0,0,Graduate,2,1,14,3,1,19,24
1551,10,10,0,1,Graduate,1,1,14,9,1,22,27
1552,10,10,0,1,Graduate,1,1,4,9,15,22,27
1553,6,6,0,1,Graduate,1,1,1,6,1,1,28
1554,10,10,0,0,Graduate,1,1,12,3,1,22,27
1555,3,8,0,1,Graduate,1,1,1,12,1,1,14
1556,10,6,1,1,Dropout,1,1,1,7,1,22,14
1558,10,10,1,1,Dropout,1,1,7,2,1,22,27
1559,3,11,1,1,Graduate,1,1,1,12,1,3,14
1562,4,5,0,1,Graduate,1,1,1,9,1,1,1
1565,8,8,0,1,Graduate,1,1,8,10,1,1,14
1566,10,6,0,1,Graduate,1,1,8,12,1,13,28
1567,5,5,1,1,Graduate,1,1,1,9,1,1,14
1569,10,7,0,1,Dropout,1,3,14,8,1,22,27
1571,10,11,1,1,Dropout,1,1,12,4,12,22,27
1572,12,12,1,0,Dropout,6,1,12,17,9,22,27
1573,10,8,0,1,Dropout,5,1,12,4,1,22,27
1574,7,7,0,0,Graduate,5,1,4,17,2,22,27
1575,5,5,0,1,Graduate,1,1,1,2,1,13,14
1576,10,10,0,1,Dropout,2,1,12,14,12,22,27
1578,10,9,0,1,Dropout,1,1,1,6,1,22,14
1580,10,8,1,1,Graduate,1,1,1,15,1,22,27
1582,4,10,0,0,Dropout,1,1,14,17,1,13,27
1583,10,10,0,1,Dropout,1,1,8,16,1,22,28
1584,10,10,0,1,Graduate,1,1,1,15,1,22,14
1585,10,9,1,1,Graduate,1,1,1,2,1,17,28
1588,6,5,1,1,Dropout,1,1,8,11,1,22,27
1589,5,13,1,0,Graduate,1,1,8,3,1,1,14
1590,5,8,1,1,Dropout,1,1,15,4,14,1,14
1591,3,11,1,1,Dropout,1,1,8,2,1,3,1
1593,10,4,1,1,Dropout,1,1,1,2,1,23,27
1597,10,10,1,1,Graduate,1,1,1,15,1,13,1
1598,8,8,1,1,Dropout,1,1,8,10,1,22,27
1599,10,10,1,1,Dropout,1,1,8,15,1,23,28
1600,1,4,1,1,Graduate,1,1,1,2,1,1,1
1603,7,7,1,1,Graduate,1,1,15,4,14,13,28
1604,10,9,1,1,Dropout,1,1,12,4,12,1,14
1606,4,10,1,1,Graduate,1,1,1,11,1,3,14
1607,3,2,1,1,Graduate,1,1,1,12,1,4,3
1609,8,8,1,1,Graduate,1,1,1,5,1,23,14
1610,5,8,1,1,Dropout,1,1,1,9,1,1,28
1612,6,6,0,1,Graduate,1,1,8,12,1,13,14
1613,1,1,0,0,Dropout,1,1,12,3,11,19,24
1614,6,4,0,0,Graduate,2,1,12,3,1,23,27
1615,10,6,0,1,Dropout,2,1,12,6,12,13,14
1616,7,10,0,1,Graduate,1,1,1,6,1,22,28
1617,8,5,0,0,Dropout,1,1,12,3,1,22,1
1618,10,10,0,1,Dropout,1,21,1,15,1,13,1
1619,10,11,0,1,Graduate,1,1,13,14,1,1,1
1620,10,8,0,1,Graduate,1,1,9,14,1,13,3
1621,10,10,0,1,Graduate,1,1,1,6,1,23,27
1622,10,5,0,1,Dropout,2,1,12,13,1,22,27
1623,10,10,0,1,Dropout,2,1,12,13,1,22,27
1624,5,8,0,1,Dropout,1,1,13,16,1,1,14
1625,8,11,0,0,Dropout,1,1,12,17,1,22,27
1626,10,5,0,1,Graduate,1,1,1,6,1,22,2
1627,6,6,1,0,Dropout,1,1,15,17,14,22,27
1628,5,1,1,1,Dropout,1,1,1,14,1,13,3
1629,10,9,1,1,Dropout,1,1,12,7,1,22,28
1630,10,10,1,1,Graduate,2,1,12,8,12,22,28
1631,10,5,1,1,Dropout,2,1,12,15,12,13,14
1632,10,10,1,0,Graduate,2,1,12,17,9,22,27
1634,10,11,1,0,Graduate,2,1,12,17,1,22,27
1635,8,6,1,1,Graduate,1,1,8,14,1,23,27
1636,7,7,1,1,Graduate,2,1,12,8,1,1,14
1637,5,5,1,1,Graduate,1,1,1,12,1,1,1
1638,6,4,1,1,Dropout,1,1,12,14,7,22,27
1639,3,4,1,1,Graduate,1,1,1,5,1,3,1
1640,5,4,0,1,Graduate,1,1,1,12,1,1,27
1641,10,8,0,1,Graduate,1,1,1,5,1,23,28
1642,5,5,0,1,Graduate,1,1,8,12,1,1,1
1643,10,10,0,0,Graduate,1,1,8,3,1,22,14
1644,4,4,0,1,Dropout,1,1,8,11,1,3,3
1645,5,8,0,1,Dropout,1,1,1,2,1,3,14
1646,4,4,0,1,Graduate,1,1,1,2,1,1,14
1647,5,8,0,1,Graduate,1,1,14,12,1,1,28
1648,10,8,0,1,Dropout,1,1,1,12,1,13,27
1649,5,10,0,1,Graduate,1,1,1,12,1,1,28
1651,5,8,0,1,Graduate,1,1,1,12,1,1,1
1653,4,11,0,1,Graduate,1,1,1,13,1,13,14
1654,3,10,0,1,Dropout,1,1,1,16,1,1,1
1655,10,4,0,1,Graduate,1,1,1,6,1,23,1
1656,2,5,0,1,Graduate,1,1,1,9,1,3,14
1658,10,10,0,1,Graduate,1,1,14,2,1,22,27
1660,5,7,0,1,Graduate,1,1,17,6,16,1,14
1661,6,3,0,1,Graduate,1,1,1,6,1,3,3
1662,5,5,0,1,Graduate,1,1,1,12,1,13,1
1663,10,8,0,1,Graduate,1,1,8,12,1,1,27
1664,10,2,0,1,Graduate,1,1,1,6,1,22,27
1666,6,7,0,1,Graduate,1,1,8,10,1,1,1
1667,2,6,0,1,Graduate,1,1,1,12,1,3,14
1668,5,7,0,1,Dropout,1,1,15,5,14,1,28
1669,6,9,0,0,Graduate,1,1,8,3,1,22,27
1671,5,3,0,1,Graduate,1,1,1,6,1,13,3
1672,5,2,0,1,Dropout,1,1,15,8,14,3,1
1673,5,5,0,1,Graduate,1,1,12,12,15,1,1
1674,5,10,0,1,Graduate,1,1,8,12,1,1,1
1675,5,5,0,1,Dropout,1,1,8,11,1,1,1
1676,2,8,1,1,Dropout,1,1,8,13,1,3,3
1677,4,4,1,0,Graduate,5,1,12,17,1,1,1
1678,5,12,1,1,Graduate,1,1,8,6,1,22,26
1679,10,10,1,1,Dropout,1,1,12,12,1,1,27
1682,10,5,1,1,Dropout,1,1,1,14,1,13,1
1683,4,4,1,1,Dropout,1,1,1,14,1,2,2
1684,6,6,1,1,Graduate,1,1,8,5,1,22,27
1685,3,3,1,1,Graduate,1,1,1,5,1,3,3
1686,10,10,1,1,Graduate,1,1,8,6,1,23,1
1687,3,3,1,1,Dropout,1,1,4,13,3,3,3
1689,10,10,1,1,Dropout,1,1,14,2,1,22,27
1690,1,1,1,1,Dropout,1,1,4,7,1,19,24
1691,5,8,1,1,Dropout,1,1,9,5,1,1,27
1692,10,10,1,1,Graduate,1,1,1,12,1,22,28
1694,4,11,1,1,Dropout,1,1,12,7,3,3,3
1695,10,9,1,1,Graduate,1,1,8,14,1,23,27
1696,5,6,1,1,Graduate,1,1,8,5,1,13,28
1697,1,3,1,1,Dropout,1,1,12,6,1,19,1
1698,6,6,1,1,Dropout,1,1,1,12,1,1,1
1699,12,12,1,1,Dropout,1,1,4,12,3,22,27
1700,10,10,1,1,Graduate,1,1,1,12,1,23,27
1701,6,6,1,1,Graduate,1,1,1,15,1,1,1
1702,1,1,1,1,Dropout,1,1,8,15,1,19,24
1703,8,8,1,1,Graduate,1,1,1,10,1,23,28
1704,5,10,1,1,Graduate,1,1,12,14,1,1,14
1706,5,5,1,1,Dropout,1,1,1,2,1,1,1
1708,8,11,1,1,Dropout,1,1,12,13,12,13,1
1709,10,6,0,1,Graduate,1,1,1,12,1,22,28
1711,6,5,0,1,Graduate,1,1,1,12,1,13,14
1712,4,11,0,1,Dropout,1,14,13,12,1,3,1
1714,10,10,0,1,Graduate,1,1,8,10,1,13,27
1715,5,11,0,1,Graduate,1,1,8,12,1,1,14
