ID,mother_occupation,father_occupation,gender,Daytime_evening_attendance,Target
2168,4,3,0,1,Graduate
2169,3,2,0,1,Graduate
2170,6,9,0,1,Graduate
2171,5,5,0,1,Graduate
2172,10,8,0,1,Graduate
2173,5,3,0,1,Dropout
2174,5,4,0,1,Graduate
2175,10,2,0,1,Graduate
2176,8,4,0,1,Graduate
2177,1,1,0,0,Dropout
2178,6,6,0,1,Graduate
2179,6,6,0,1,Graduate
2180,8,8,0,1,Dropout
2181,6,5,0,1,Graduate
2182,8,8,0,1,Graduate
2183,10,4,0,1,Dropout
2185,8,6,0,1,Graduate
2187,6,8,0,1,Graduate
2188,3,4,0,1,Graduate
2189,6,6,1,1,Dropout
2191,3,4,1,1,Dropout
2192,3,5,1,1,Dropout
2194,6,9,1,1,Graduate
2198,10,10,1,1,Dropout
2199,10,11,1,1,Dropout
2200,10,8,1,0,Dropout
2201,10,2,1,1,Graduate
2202,7,7,1,1,Graduate
2203,10,10,1,1,Dropout
2204,5,11,1,1,Graduate
2206,4,4,1,1,Dropout
2209,10,6,1,1,Dropout
2210,5,5,1,1,Graduate
2211,10,10,1,1,Graduate
2213,10,10,1,1,Dropout
2214,10,8,1,1,Graduate
2216,3,3,1,1,Graduate
2217,5,10,1,1,Dropout
2218,5,9,1,1,Graduate
2219,10,9,1,1,Graduate
2220,5,10,1,1,Graduate
2221,6,11,1,1,Graduate
2223,5,7,1,1,Dropout
2224,10,8,1,1,Graduate
2225,10,10,1,1,Dropout
2226,4,4,1,1,Graduate
2227,10,7,1,1,Dropout
2228,10,4,1,1,Dropout
2229,4,10,1,1,Graduate
2230,5,9,1,1,Graduate
2231,3,3,1,1,Dropout
2232,2,2,1,1,Dropout
2233,1,1,1,1,Dropout
2235,5,9,1,1,Graduate
2237,5,6,1,1,Dropout
2240,4,5,1,1,Graduate
2243,6,8,1,1,Graduate
2244,12,12,1,1,Dropout
2245,10,9,1,1,Graduate
2248,10,9,1,1,Dropout
2249,5,11,1,1,Graduate
2250,5,4,1,1,Dropout
2251,10,8,1,1,Dropout
2252,3,3,1,1,Dropout
2253,1,1,1,1,Dropout
2254,6,6,1,0,Dropout
2255,10,7,1,1,Dropout
2256,6,7,1,1,Dropout
2258,3,3,1,1,Dropout
2259,10,7,1,0,Graduate
2261,5,5,1,1,Dropout
2262,3,4,1,1,Dropout
2263,10,10,1,1,Dropout
2266,10,5,1,1,Dropout
2267,4,5,1,1,Dropout
2268,3,5,1,1,Dropout
2269,2,2,1,0,Dropout
2270,13,13,1,0,Dropout
2271,10,11,1,1,Graduate
2272,6,6,1,0,Dropout
2273,1,1,1,0,Dropout
2274,10,10,1,1,Dropout
2275,5,3,1,0,Dropout
2276,7,7,1,0,Graduate
2277,6,4,1,1,Graduate
2279,6,6,1,0,Dropout
2280,5,3,1,1,Graduate
2282,10,10,1,1,Dropout
2283,2,3,1,1,Graduate
2285,10,10,1,1,Dropout
2286,7,9,1,0,Graduate
2287,4,4,1,1,Graduate
2289,3,8,1,0,Dropout
2290,3,3,1,1,Dropout
2291,6,11,1,1,Graduate
2292,12,12,1,1,Dropout
2293,10,10,1,1,Graduate
2294,5,10,1,1,Dropout
2295,5,8,1,1,Graduate
2296,4,4,1,1,Dropout
2297,3,3,1,1,Graduate
2298,5,5,1,1,Graduate
2299,6,11,1,1,Dropout
2304,5,9,1,1,Dropout
2306,3,4,1,1,Dropout
2307,3,10,1,0,Dropout
2308,12,12,1,1,Dropout
2309,4,4,1,1,Graduate
2310,10,10,1,1,Graduate
2311,10,10,1,1,Graduate
2312,1,5,1,1,Dropout
2313,7,7,1,1,Graduate
2314,4,5,1,1,Graduate
2315,10,9,1,1,Dropout
2316,5,4,1,1,Dropout
2317,4,4,1,0,Dropout
2318,5,9,1,1,Dropout
2319,5,9,1,1,Graduate
2320,10,3,1,1,Dropout
2322,10,10,1,0,Dropout
2324,10,3,1,1,Graduate
2325,10,10,1,1,Dropout
2327,2,5,1,0,Dropout
2328,10,3,1,1,Graduate
2329,6,11,1,1,Dropout
2330,1,1,1,0,Dropout
2331,10,8,1,1,Dropout
2332,5,11,1,1,Graduate
2333,5,5,1,1,Dropout
2334,10,10,1,1,Graduate
2335,4,4,1,1,Graduate
2336,10,5,1,0,Dropout
2337,10,10,1,1,Dropout
2338,6,10,1,1,Dropout
2340,10,11,1,1,Dropout
2342,5,2,1,1,Graduate
2343,10,5,1,0,Graduate
2344,3,3,1,1,Graduate
2345,4,9,1,1,Graduate
2347,5,4,1,1,Graduate
2348,4,4,1,1,Dropout
2349,10,10,1,1,Graduate
2350,5,10,1,1,Graduate
2351,4,7,1,1,Graduate
2352,2,3,1,1,Graduate
2353,10,10,1,1,Graduate
2354,12,12,1,1,Dropout
2355,3,4,1,1,Graduate
2356,5,4,1,1,Graduate
2357,7,7,1,1,Dropout
2358,3,3,1,1,Graduate
2359,3,4,1,1,Dropout
2361,5,4,1,1,Dropout
2362,10,10,1,1,Graduate
2365,5,8,1,1,Graduate
2367,3,9,1,1,Graduate
2369,5,6,1,1,Dropout
2371,10,3,1,1,Graduate
2375,6,9,1,1,Dropout
2376,8,4,1,1,Graduate
2377,10,10,1,1,Dropout
2378,3,3,1,0,Dropout
2379,10,8,1,1,Graduate
2380,5,8,1,1,Graduate
2381,6,8,1,1,Graduate
2382,5,5,1,1,Dropout
2385,5,1,1,1,Graduate
2387,6,8,1,1,Graduate
2388,6,6,1,1,Dropout
2389,6,6,1,1,Dropout
2390,10,2,1,1,Dropout
2391,6,5,1,1,Dropout
2393,5,6,1,1,Dropout
2394,7,6,1,1,Graduate
2396,5,6,1,1,Dropout
2398,3,4,1,1,Graduate
2399,6,6,1,1,Graduate
2400,10,2,1,0,Dropout
2401,10,10,1,0,Graduate
2402,10,4,1,1,Dropout
2403,6,11,1,1,Graduate
2404,10,10,1,1,Dropout
2405,10,10,1,0,Graduate
2406,8,8,1,1,Graduate
2407,6,6,1,1,Dropout
2408,3,3,1,0,Dropout
2409,10,10,1,0,Dropout
2410,12,12,1,1,Dropout
2411,12,12,0,0,Dropout
2413,1,1,0,0,Graduate
2414,10,10,1,1,Graduate
2415,1,6,1,1,Dropout
2416,10,10,1,1,Dropout
2417,10,10,1,0,Graduate
2418,10,10,1,1,Graduate
2420,10,11,1,1,Dropout
2421,6,6,1,0,Dropout
2422,10,10,1,1,Graduate
2423,10,9,1,1,Dropout
2424,6,6,1,1,Dropout
2425,10,10,1,1,Dropout
2426,10,10,1,0,Dropout
2427,10,10,1,1,Graduate
2428,5,11,1,1,Dropout
2429,1,1,1,1,Dropout
2430,7,4,1,1,Graduate
2431,10,10,1,0,Graduate
2432,10,8,1,1,Dropout
2435,6,9,1,1,Graduate
2436,3,7,1,1,Graduate
2437,10,6,1,1,Dropout
2438,10,8,1,1,Dropout
2439,1,1,1,1,Dropout
2440,5,8,1,1,Dropout
2442,1,1,1,1,Dropout
2443,5,7,1,1,Graduate
2444,1,1,1,1,Dropout
2446,7,7,1,0,Dropout
2447,10,11,1,1,Graduate
2448,10,5,1,1,Dropout
2449,10,10,1,0,Dropout
2451,10,11,1,1,Dropout
2452,10,10,1,1,Graduate
2454,4,6,1,1,Dropout
2455,6,6,1,1,Graduate
2456,8,8,1,1,Graduate
2458,6,6,1,1,Dropout
2459,10,10,1,1,Graduate
2460,8,5,1,1,Dropout
2461,10,7,1,1,Dropout
2462,3,3,1,1,Dropout
2463,10,10,1,1,Dropout
2464,10,10,1,0,Dropout
2465,10,11,1,1,Dropout
2468,9,8,1,1,Dropout
2469,10,10,1,1,Dropout
2471,12,12,1,1,Dropout
2472,10,10,1,1,Dropout
2473,2,7,1,1,Dropout
2474,3,6,1,1,Graduate
2475,10,10,1,0,Dropout
2476,5,5,1,1,Graduate
2478,5,8,1,1,Graduate
2479,10,5,1,1,Dropout
2481,6,6,1,1,Graduate
2482,6,6,1,0,Graduate
2483,10,7,1,1,Graduate
2484,10,6,1,1,Graduate
2485,10,10,1,1,Dropout
2486,12,13,1,1,Dropout
2487,10,8,1,1,Dropout
2489,3,9,1,1,Graduate
2492,5,5,1,0,Dropout
2493,9,8,1,1,Graduate
2494,10,10,1,1,Graduate
2495,1,1,1,1,Graduate
2496,10,10,1,1,Graduate
2497,10,11,0,0,Graduate
2498,3,8,1,1,Dropout
2499,10,10,0,1,Dropout
2500,2,2,0,1,Graduate
2501,10,2,0,0,Graduate
2502,6,8,0,1,Graduate
2503,6,6,0,1,Graduate
2504,10,6,0,1,Dropout
2505,10,10,0,1,Graduate
2506,5,10,0,1,Graduate
2507,10,8,1,0,Graduate
2508,10,8,1,1,Graduate
2509,10,8,1,1,Graduate
2510,4,6,0,1,Dropout
2512,3,3,0,1,Graduate
2513,5,10,0,1,Graduate
2514,5,4,0,1,Dropout
2516,2,6,0,1,Graduate
2517,10,6,0,1,Graduate
2518,6,5,0,1,Graduate
2519,6,6,0,1,Graduate
2520,6,8,0,1,Graduate
2521,8,5,0,1,Graduate
2522,8,8,0,1,Graduate
2523,6,6,0,1,Dropout
2524,10,6,0,1,Dropout
2525,5,8,0,1,Graduate
2526,10,8,0,1,Dropout
2527,8,8,0,1,Graduate
2528,3,7,0,1,Graduate
2529,5,9,0,1,Graduate
2530,5,8,0,1,Graduate
2531,10,7,0,1,Graduate
2532,4,6,0,1,Graduate
2534,9,8,0,1,Graduate
2537,8,8,0,1,Graduate
2538,3,8,0,1,Graduate
2539,10,6,0,1,Graduate
2540,5,8,0,1,Dropout
2541,5,6,0,1,Dropout
2542,10,10,0,1,Graduate
2543,5,4,0,1,Dropout
2545,3,9,0,1,Graduate
2546,10,6,0,1,Graduate
2547,8,8,0,1,Graduate
2548,10,10,1,1,Graduate
2549,6,4,1,1,Dropout
2550,10,10,0,0,Graduate
2552,6,6,0,0,Graduate
2553,1,1,1,0,Dropout
2556,3,4,0,1,Graduate
2559,6,11,0,1,Dropout
2560,3,8,0,1,Graduate
2561,8,8,0,1,Graduate
2562,3,11,0,1,Dropout
2564,6,6,0,1,Graduate
2565,10,7,1,1,Graduate
2566,6,5,0,1,Graduate
2569,4,10,0,1,Graduate
2570,10,8,0,1,Graduate
2571,10,10,0,1,Graduate
2572,5,11,0,1,Graduate
2573,10,10,0,1,Graduate
2574,5,10,0,1,Graduate
2575,8,6,0,0,Graduate
2576,10,10,0,1,Dropout
2577,10,8,0,1,Dropout
2578,6,9,0,1,Graduate
2579,10,10,0,1,Graduate
2580,5,8,0,1,Graduate
2581,5,8,0,1,Dropout
2582,10,6,0,1,Graduate
2584,10,5,0,1,Graduate
2585,1,1,0,0,Graduate
2588,10,11,0,1,Dropout
2590,10,10,0,1,Dropout
2592,10,9,0,1,Graduate
2593,5,6,0,1,Dropout
2595,6,10,0,1,Graduate
2596,6,10,0,1,Dropout
2597,10,10,0,1,Dropout
2600,6,10,0,1,Dropout
2602,6,9,0,1,Graduate
2603,10,9,0,1,Dropout
2604,8,6,0,1,Dropout
2605,30,43,0,1,Graduate
2606,6,6,0,1,Graduate
2607,10,8,0,1,Dropout
2608,6,6,0,1,Graduate
2609,10,10,0,0,Dropout
2610,6,9,0,1,Graduate
2611,6,6,1,1,Graduate
2612,6,6,0,1,Graduate
2613,5,10,1,0,Dropout
2614,3,10,1,1,Dropout
2615,10,10,1,1,Dropout
2616,6,8,0,1,Dropout
2617,6,5,0,1,Graduate
2618,6,6,0,1,Dropout
2619,6,6,0,1,Graduate
2621,10,10,0,1,Graduate
2622,19,44,0,0,Graduate
2623,10,9,0,0,Dropout
2624,4,10,0,1,Graduate
2625,10,10,1,0,Dropout
2626,5,4,1,1,Graduate
2630,10,8,1,0,Dropout
2631,1,6,1,1,Dropout
2632,8,5,1,1,Graduate
2633,5,5,1,1,Graduate
2635,3,5,1,1,Dropout
2636,10,10,1,1,Dropout
2637,3,3,1,1,Graduate
2638,10,8,1,1,Graduate
2639,5,8,1,1,Graduate
2640,10,10,1,1,Dropout
2641,10,10,1,1,Graduate
2642,3,3,1,1,Dropout
2643,6,5,1,0,Dropout
2644,7,5,1,1,Graduate
2645,8,8,1,1,Dropout
2647,10,6,1,1,Dropout
2648,10,11,1,0,Dropout
2649,10,9,1,1,Dropout
2651,3,11,1,1,Dropout
2652,5,6,1,1,Graduate
2653,6,8,1,1,Dropout
2654,3,2,1,1,Graduate
2655,10,10,1,1,Graduate
2656,6,11,1,1,Graduate
2658,6,6,1,1,Dropout
2659,4,4,1,1,Dropout
2660,4,10,1,0,Dropout
2661,10,8,1,1,Graduate
2662,4,6,1,1,Dropout
2663,6,6,1,0,Dropout
2664,10,4,1,0,Graduate
2665,10,11,1,1,Dropout
2666,10,10,1,1,Graduate
2667,5,5,1,0,Dropout
2669,10,10,1,0,Dropout
2671,2,5,1,0,Graduate
2672,10,9,1,1,Dropout
2674,6,6,1,1,Graduate
2676,10,7,1,1,Dropout
2677,10,10,1,0,Graduate
2679,28,16,1,0,Graduate
2680,1,1,1,1,Graduate
2681,8,9,1,1,Dropout
2682,7,8,1,0,Dropout
2683,6,10,1,1,Graduate
2684,6,10,1,1,Dropout
2687,12,12,1,1,Dropout
2689,12,9,1,1,Dropout
2690,10,8,1,1,Dropout
2691,10,11,1,1,Graduate
2692,5,5,1,1,Graduate
2693,10,5,1,1,Graduate
2694,5,4,1,1,Graduate
2696,4,2,1,1,Dropout
2698,10,8,1,1,Dropout
2699,10,10,1,1,Graduate
2700,5,4,1,1,Dropout
2701,3,3,1,1,Dropout
2702,8,4,1,1,Dropout
2703,2,10,1,1,Dropout
2705,5,2,1,1,Dropout
2706,3,3,1,1,Graduate
2707,10,6,1,1,Dropout
2708,10,7,0,1,Graduate
2710,10,7,0,1,Graduate
2711,1,7,0,0,Dropout
2712,8,10,0,1,Dropout
2713,4,5,0,1,Graduate
2714,6,6,0,1,Dropout
2715,10,10,0,1,Graduate
2717,10,5,0,1,Graduate
2718,4,5,0,1,Graduate
2719,2,5,0,1,Graduate
2720,10,9,0,1,Graduate
2723,10,4,0,1,Dropout
2724,8,8,0,1,Graduate
2726,10,10,0,1,Graduate
2727,6,8,0,1,Graduate
2729,6,9,0,1,Graduate
2730,6,6,0,1,Graduate
2731,4,11,0,1,Graduate
2734,10,11,0,1,Graduate
2735,10,10,0,1,Graduate
2736,10,10,0,1,Graduate
2737,3,5,0,1,Dropout
2738,7,7,0,1,Graduate
2739,10,10,0,1,Graduate
2740,10,10,0,1,Graduate
2741,1,1,0,0,Graduate
2742,5,5,0,1,Graduate
2743,4,4,0,1,Graduate
2744,5,8,0,1,Dropout
2745,10,9,0,1,Graduate
2747,3,7,1,1,Dropout
2748,10,10,1,0,Dropout
2749,10,8,1,0,Dropout
2750,5,8,1,1,Dropout
2751,4,6,1,1,Graduate
2752,7,9,1,0,Dropout
2753,10,8,1,0,Graduate
2754,10,8,1,0,Dropout
2755,6,6,1,1,Graduate
2756,10,10,1,1,Dropout
2757,3,3,1,1,Dropout
2760,4,8,1,1,Dropout
2763,12,12,0,0,Graduate
2765,5,5,0,1,Graduate
2766,8,8,0,1,Graduate
2767,6,12,0,0,Dropout
2768,7,11,0,1,Graduate
2769,10,9,0,1,Dropout
2770,8,8,0,1,Graduate
2771,10,10,0,1,Graduate
2773,5,5,0,1,Graduate
2775,10,6,0,1,Graduate
2778,5,10,0,1,Graduate
2779,5,8,0,1,Graduate
2780,6,8,0,1,Graduate
2781,10,10,0,1,Dropout
2784,6,8,0,1,Graduate
2785,10,8,0,0,Graduate
2786,6,5,1,1,Dropout
2788,8,8,1,1,Dropout
2789,10,8,1,1,Dropout
2790,6,8,1,1,Dropout
2791,10,4,1,1,Graduate
2792,8,8,1,0,Graduate
2793,10,9,1,1,Graduate
2795,10,4,1,1,Graduate
2796,10,10,1,1,Dropout
2797,8,8,1,1,Graduate
2798,10,4,1,1,Graduate
2799,6,8,1,1,Dropout
2800,4,9,0,1,Graduate
2801,3,5,0,1,Dropout
2802,5,8,0,1,Graduate
2803,10,2,0,1,Graduate
2804,10,10,0,1,Graduate
2805,10,10,0,1,Graduate
2806,10,8,0,1,Graduate
2808,10,10,0,1,Graduate
2810,10,10,0,1,Graduate
2811,2,12,0,1,Dropout
2812,5,4,0,1,Graduate
2813,10,10,0,1,Graduate
2814,3,11,0,1,Graduate
2815,10,6,0,1,Graduate
2816,10,7,0,1,Graduate
2818,1,1,0,0,Graduate
2820,4,7,0,1,Graduate
2821,3,4,0,1,Dropout
2822,5,10,0,1,Graduate
2825,5,5,0,1,Dropout
2826,5,8,0,1,Graduate
2827,10,7,0,0,Graduate
2829,10,10,0,1,Dropout
2830,4,11,0,1,Graduate
2834,8,8,0,1,Graduate
2835,8,11,0,1,Graduate
2836,1,1,0,0,Dropout
2838,10,6,0,0,Dropout
2839,5,10,0,1,Graduate
2841,10,7,0,1,Graduate
2842,3,6,0,1,Graduate
2843,10,10,0,0,Dropout
2845,10,7,0,1,Graduate
2846,13,13,0,1,Dropout
2847,10,7,0,1,Dropout
2848,10,10,0,1,Dropout
2849,5,3,0,1,Graduate
2850,5,5,0,1,Dropout
2851,5,6,0,1,Graduate
2852,22,29,0,1,Graduate
2853,6,4,0,1,Graduate
2854,10,11,0,1,Dropout
2855,10,10,0,1,Dropout
2856,4,4,0,1,Graduate
2857,5,4,0,1,Dropout
2858,5,5,0,1,Graduate
2860,10,10,0,1,Graduate
2861,3,3,0,1,Graduate
2862,10,10,0,0,Graduate
2863,7,7,0,1,Graduate
2864,6,6,0,1,Dropout
2865,10,10,0,1,Graduate
2866,12,12,0,0,Dropout
2867,10,10,0,1,Graduate
2869,10,10,0,0,Graduate
2870,3,3,0,1,Graduate
2871,10,7,0,1,Dropout
2873,5,10,0,1,Graduate
2874,12,12,0,0,Dropout
2876,5,5,0,1,Dropout
2878,5,8,0,1,Dropout
2879,6,8,0,0,Dropout
2880,10,8,0,0,Graduate
2882,10,10,0,0,Dropout
2883,10,10,0,0,Graduate
2884,7,7,0,1,Graduate
2885,6,8,0,0,Graduate
2886,10,10,0,0,Graduate
2887,10,10,0,1,Graduate
2888,10,8,0,1,Graduate
2889,10,7,0,1,Graduate
2890,1,1,0,0,Graduate
2891,4,10,0,0,Dropout
2892,5,8,0,1,Graduate
2893,1,1,0,0,Dropout
2894,10,10,0,1,Graduate
2895,10,10,0,0,Graduate
2897,3,3,0,1,Graduate
2898,4,9,0,1,Graduate
2899,4,4,0,1,Graduate
2901,5,5,0,0,Dropout
2902,10,10,0,1,Graduate
2903,4,4,0,1,Graduate
2904,10,8,0,0,Dropout
2905,3,4,0,1,Graduate
2906,8,6,0,0,Graduate
2907,5,10,0,1,Graduate
2908,12,12,0,1,Graduate
2909,4,10,0,1,Dropout
2910,4,4,0,1,Dropout
2911,5,5,0,1,Graduate
2912,13,13,0,1,Dropout
2913,1,9,0,1,Graduate
2914,10,10,0,1,Dropout
2916,10,10,0,0,Graduate
2917,8,8,0,1,Graduate
2918,10,10,0,0,Dropout
2919,10,10,0,1,Dropout
2920,5,8,0,1,Graduate
2922,5,5,0,1,Dropout
2923,1,1,0,1,Dropout
2924,7,7,0,1,Graduate
2925,10,8,0,1,Graduate
2926,5,7,0,0,Graduate
2927,10,8,0,1,Graduate
2928,10,4,0,1,Dropout
2930,12,12,0,0,Dropout
2931,1,5,0,1,Dropout
2932,7,7,0,0,Dropout
2933,10,10,0,1,Graduate
2934,1,1,0,0,Dropout
2935,12,12,0,1,Dropout
2936,7,7,0,1,Dropout
2937,1,1,0,1,Dropout
2939,7,6,0,0,Dropout
2940,10,10,0,0,Graduate
2942,3,5,0,1,Graduate
2943,10,2,0,1,Graduate
2944,3,4,0,1,Graduate
2945,10,6,0,1,Dropout
2946,3,8,0,1,Dropout
2947,4,11,0,1,Graduate
2948,6,6,0,1,Graduate
2949,5,3,0,1,Dropout
2950,6,6,0,1,Graduate
2951,5,9,0,1,Graduate
2953,10,10,0,1,Dropout
2954,10,10,0,1,Graduate
2955,10,10,0,1,Graduate
2956,10,6,0,1,Dropout
2957,10,10,0,0,Graduate
2958,4,8,0,1,Dropout
2959,3,3,0,1,Graduate
2960,10,2,0,1,Graduate
2961,10,10,0,1,Graduate
2962,4,5,0,1,Dropout
2963,5,10,0,0,Graduate
2964,10,10,0,1,Dropout
2965,8,4,0,1,Graduate
2966,4,4,0,1,Graduate
2968,12,12,0,0,Graduate
2969,5,3,0,1,Graduate
2970,5,6,0,1,Graduate
2971,10,6,0,0,Dropout
2973,10,10,0,1,Graduate
2974,15,16,0,1,Dropout
2975,2,2,0,0,Graduate
2976,10,10,0,1,Graduate
2977,4,3,0,1,Dropout
2978,6,8,0,1,Graduate
2979,2,2,0,1,Dropout
2980,6,8,0,1,Graduate
2981,10,10,0,1,Graduate
2982,6,6,0,1,Graduate
2983,5,6,0,1,Graduate
2984,3,10,0,1,Graduate
2985,10,10,0,1,Graduate
2987,1,1,0,0,Graduate
2988,4,4,0,1,Graduate
2990,10,10,0,1,Graduate
2991,4,4,0,1,Graduate
2992,4,3,0,1,Dropout
2993,6,7,0,0,Graduate
2994,10,9,0,1,Graduate
2995,6,6,0,1,Graduate
2996,1,6,0,1,Graduate
2998,5,9,0,1,Graduate
2999,12,12,0,0,Dropout
3001,3,11,0,1,Graduate
3002,6,4,0,1,Dropout
3003,10,5,0,1,Dropout
3004,10,10,0,1,Graduate
3005,8,8,0,1,Graduate
3006,5,6,0,1,Graduate
3008,3,10,0,1,Dropout
3009,4,7,0,1,Graduate
3010,3,4,0,1,Graduate
3011,7,7,0,1,Dropout
3012,10,10,0,1,Graduate
3013,4,4,0,1,Graduate
3014,8,8,0,1,Dropout
3015,6,7,0,1,Graduate
3016,5,9,0,1,Graduate
3017,2,6,0,1,Graduate
3018,10,10,0,1,Graduate
3019,2,3,0,1,Graduate
3020,6,4,0,1,Graduate
3021,3,4,0,1,Graduate
3022,5,11,0,1,Dropout
3023,10,10,0,1,Graduate
3024,10,8,0,1,Graduate
3025,5,10,0,1,Graduate
3027,5,4,0,1,Dropout
3028,10,7,0,0,Graduate
3029,10,10,0,1,Graduate
3030,10,10,0,1,Dropout
3031,6,3,0,1,Graduate
3032,6,6,0,1,Graduate
3033,3,10,0,1,Graduate
3034,3,3,0,1,Graduate
3035,5,5,0,1,Graduate
3036,3,3,0,1,Dropout
3037,10,11,0,1,Graduate
3038,10,10,0,1,Graduate
3039,10,10,0,1,Dropout
3040,10,10,0,1,Dropout
3042,8,8,0,1,Graduate
3043,4,4,0,1,Graduate
3044,10,8,0,1,Graduate
3045,4,10,0,1,Graduate
3047,1,12,0,1,Dropout
3048,4,4,0,1,Graduate
3049,6,8,0,1,Graduate
3050,10,7,0,1,Dropout
3052,10,10,0,1,Graduate
3053,1,12,0,1,Dropout
3054,10,7,0,1,Graduate
3055,10,7,0,1,Dropout
3056,10,7,0,1,Graduate
3057,1,1,0,0,Dropout
3058,9,8,0,1,Graduate
3059,10,10,0,1,Graduate
3061,10,10,0,1,Dropout
3062,5,5,0,1,Dropout
3063,26,35,0,1,Graduate
3064,8,8,0,1,Graduate
3065,10,8,0,1,Dropout
3066,5,11,0,1,Graduate
3068,10,9,0,1,Graduate
3069,11,10,1,1,Dropout
3071,5,5,1,0,Dropout
3072,5,6,1,1,Dropout
3074,10,10,1,1,Dropout
3076,5,5,1,1,Dropout
3078,5,10,1,1,Graduate
3079,5,9,1,1,Dropout
3080,6,6,1,0,Graduate
3081,4,6,1,1,Graduate
3082,8,6,0,1,Graduate
3083,3,10,0,1,Dropout
3084,10,4,0,1,Graduate
3086,10,10,0,0,Graduate
3087,5,5,0,1,Graduate
3088,10,10,0,1,Graduate
3089,10,8,0,0,Dropout
3090,10,10,0,1,Graduate
3092,7,11,0,0,Graduate
3093,12,4,0,1,Graduate
3094,8,8,0,1,Dropout
3095,10,10,0,1,Graduate
3096,10,10,0,0,Graduate
3097,10,10,0,1,Dropout
3099,5,8,0,0,Dropout
3100,4,11,0,1,Graduate
3101,5,6,0,1,Graduate
3102,10,10,0,1,Dropout
3103,10,10,1,1,Dropout
3104,5,8,0,1,Graduate
3105,2,5,0,1,Dropout
3106,5,6,0,1,Graduate
3107,10,11,0,1,Graduate
3109,4,10,0,1,Graduate
3110,2,5,0,1,Dropout
3111,5,5,0,1,Graduate
3112,5,5,0,1,Dropout
3114,10,8,0,1,Graduate
3115,6,9,0,1,Graduate
3116,8,10,0,1,Dropout
3117,10,8,0,1,Graduate
3118,4,11,0,1,Graduate
3120,7,4,0,0,Dropout
3121,8,10,0,1,Graduate
3123,10,10,0,1,Graduate
3124,8,8,0,1,Graduate
3125,1,1,0,1,Graduate
3127,10,6,0,1,Graduate
3128,5,10,0,1,Graduate
3129,5,10,0,1,Graduate
3130,4,5,0,1,Graduate
3131,10,9,0,1,Graduate
3132,3,5,0,1,Graduate
3135,5,4,0,1,Graduate
3136,10,8,0,1,Graduate
3137,5,8,0,1,Graduate
3138,5,4,0,1,Graduate
3140,10,11,0,1,Graduate
3141,5,6,0,1,Graduate
3142,3,10,0,1,Dropout
3143,10,10,0,1,Graduate
3144,10,9,0,1,Graduate
3145,10,8,0,0,Graduate
3146,6,6,0,1,Graduate
3149,5,11,0,1,Graduate
3151,5,5,0,1,Dropout
3152,15,26,0,1,Graduate
3153,3,3,0,1,Graduate
3156,5,8,0,1,Graduate
3157,6,6,0,1,Dropout
3160,10,10,1,1,Graduate
3161,10,10,0,1,Graduate
3162,10,10,0,1,Graduate
3163,6,8,0,1,Graduate
3164,10,10,0,1,Graduate
3165,3,8,0,1,Graduate
3166,3,4,0,1,Dropout
3167,10,9,0,0,Dropout
3168,5,3,0,1,Dropout
3169,9,8,1,1,Graduate
3170,5,9,1,1,Graduate
3171,10,3,0,1,Dropout
3172,6,8,0,1,Dropout
3173,10,7,0,1,Graduate
3175,10,6,1,1,Dropout
3176,10,6,0,1,Graduate
3177,10,10,1,1,Dropout
3178,4,11,1,1,Graduate
3180,4,4,1,1,Graduate
3181,10,3,1,1,Dropout
3182,1,1,1,0,Graduate
3184,6,10,1,1,Graduate
3185,10,8,1,1,Dropout
3186,12,12,1,1,Dropout
3187,5,6,1,1,Dropout
3188,5,5,1,1,Dropout
3189,4,6,1,1,Dropout
3190,10,6,1,1,Dropout
3191,10,10,1,1,Dropout
3193,4,2,1,1,Dropout
3195,3,6,1,1,Dropout
3197,2,7,1,1,Graduate
3198,4,4,1,1,Dropout
3199,10,10,1,1,Graduate
3200,9,9,1,1,Dropout
3201,5,2,1,1,Graduate
3203,3,4,1,1,Dropout
3204,5,5,1,1,Dropout
3205,8,10,1,0,Dropout
3206,2,6,1,1,Graduate
3207,4,4,1,1,Dropout
3208,5,7,1,1,Dropout
3209,6,6,1,1,Graduate
3210,7,3,1,1,Graduate
3212,5,6,1,1,Graduate
3213,3,7,1,1,Dropout
3214,3,3,1,1,Graduate
3215,3,3,1,1,Graduate
3216,3,3,1,1,Dropout
3217,12,12,1,1,Graduate
3219,10,9,0,0,Dropout
3220,9,9,0,1,Dropout
3221,10,10,0,1,Dropout
3222,10,8,0,1,Graduate
3223,10,4,0,0,Dropout
3224,8,10,0,1,Dropout
3225,10,11,0,1,Graduate
3226,10,10,0,1,Graduate
3228,10,9,0,1,Graduate
3229,6,6,0,1,Graduate
3230,10,5,0,1,Graduate
3232,4,10,0,1,Graduate
3233,10,10,0,1,Dropout
3234,5,4,0,1,Graduate
3235,10,8,0,1,Graduate
3236,5,10,0,1,Graduate
3238,5,5,0,1,Graduate
3239,5,10,0,1,Graduate
3241,10,10,0,1,Graduate
3242,10,10,0,0,Dropout
3243,8,8,0,1,Graduate
3244,6,8,0,1,Dropout
3245,5,9,0,1,Dropout
3246,3,3,0,1,Graduate
3247,5,8,0,1,Graduate
3248,6,6,0,1,Graduate
3249,6,6,0,1,Graduate
3250,10,10,0,1,Dropout
